date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:23:58	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2001%20Feb%202025%2010:53:58%20UTC	https://overiq.com/flask-101/GET	/home/x/websites/overiq.com/overiq.com/flask-101/GET.26.delayed	(from https://overiq.com/flask-101/)
16:23:59	46651/46651	---MCZ	200	added ('OK')	text/html	date:Sat,%2001%20Feb%202025%2010:53:58%20UTC	https://overiq.com/c-programming-101/the-infinite-loop-in-c/	/home/x/websites/overiq.com/overiq.com/c-programming-101/the-infinite-loop-in-c/index.html	(from https://overiq.com/c-programming-101/)
16:23:59	63121/63121	---MCZ	200	added ('OK')	text/html	date:Sat,%2001%20Feb%202025%2010:53:59%20UTC	https://overiq.com/c-programming-101/the-for-loop-in-c/	/home/x/websites/overiq.com/overiq.com/c-programming-101/the-for-loop-in-c/index.html	(from https://overiq.com/c-programming-101/)
16:23:59	61732/61732	---MCZ	200	added ('OK')	text/html	date:Sat,%2001%20Feb%202025%2010:53:59%20UTC	https://overiq.com/c-programming-101/the-switch-statement-in-c/	/home/x/websites/overiq.com/overiq.com/c-programming-101/the-switch-statement-in-c/index.html	(from https://overiq.com/c-programming-101/)
16:23:59	57154/57154	---MCZ	200	added ('OK')	text/html	date:Sat,%2001%20Feb%202025%2010:53:59%20UTC	https://overiq.com/c-programming-101/the-break-and-continue-statement-in-c/	/home/x/websites/overiq.com/overiq.com/c-programming-101/the-break-and-continue-statement-in-c/index.html	(from https://overiq.com/c-programming-101/)
16:24:00	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2001%20Feb%202025%2010:54:00%20UTC	https://overiq.com/flask-101/POST	/home/x/websites/overiq.com/overiq.com/flask-101/POST.27.delayed	(from https://overiq.com/flask-101/)
16:24:04	50691/50691	---MCZ	200	added ('OK')	text/html	date:Sat,%2001%20Feb%202025%2010:54:00%20UTC	https://overiq.com/c-programming-101/the-return-statement-in-c/	/home/x/websites/overiq.com/overiq.com/c-programming-101/the-return-statement-in-c/index.html	(from https://overiq.com/c-programming-101/)
16:24:04	44876/44876	---MCZ	200	added ('OK')	text/html	date:Sat,%2001%20Feb%202025%2010:54:00%20UTC	https://overiq.com/c-programming-101/actual-and-formal-arguments-in-c/	/home/x/websites/overiq.com/overiq.com/c-programming-101/actual-and-formal-arguments-in-c/index.html	(from https://overiq.com/c-programming-101/)
16:24:05	68260/68260	---MCZ	200	added ('OK')	text/html	date:Sat,%2001%20Feb%202025%2010:54:00%20UTC	https://overiq.com/c-programming-101/function-basics-in-c/	/home/x/websites/overiq.com/overiq.com/c-programming-101/function-basics-in-c/index.html	(from https://overiq.com/c-programming-101/)
16:24:06	52957/52957	---MCZ	200	added ('OK')	text/html	date:Sat,%2001%20Feb%202025%2010:54:01%20UTC	https://overiq.com/c-programming-101/local-global-and-static-variables-in-c/	/home/x/websites/overiq.com/overiq.com/c-programming-101/local-global-and-static-variables-in-c/index.html	(from https://overiq.com/c-programming-101/)
16:24:06	54887/54887	---MCZ	200	added ('OK')	text/html	date:Sat,%2001%20Feb%202025%2010:54:05%20UTC	https://overiq.com/c-programming-101/recursive-function-in-c/	/home/x/websites/overiq.com/overiq.com/c-programming-101/recursive-function-in-c/index.html	(from https://overiq.com/c-programming-101/)
16:24:06	68831/68831	---MCZ	200	added ('OK')	text/html	date:Sat,%2001%20Feb%202025%2010:54:05%20UTC	https://overiq.com/c-programming-101/one-dimensional-array-in-c/	/home/x/websites/overiq.com/overiq.com/c-programming-101/one-dimensional-array-in-c/index.html	(from https://overiq.com/c-programming-101/)
16:24:06	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2001%20Feb%202025%2010:54:06%20UTC	https://overiq.com/django-1-11/GET	/home/x/websites/overiq.com/overiq.com/django-1-11/GET.28.delayed	(from https://overiq.com/django-1-11/)
16:24:07	50565/50565	---MCZ	200	added ('OK')	text/html	date:Sat,%2001%20Feb%202025%2010:54:06%20UTC	https://overiq.com/c-programming-101/one-dimensional-array-and-function-in-c/	/home/x/websites/overiq.com/overiq.com/c-programming-101/one-dimensional-array-and-function-in-c/index.html	(from https://overiq.com/c-programming-101/)
16:24:07	64615/64615	---MCZ	200	added ('OK')	text/html	date:Sat,%2001%20Feb%202025%2010:54:07%20UTC	https://overiq.com/c-programming-101/pointer-basics-in-c/	/home/x/websites/overiq.com/overiq.com/c-programming-101/pointer-basics-in-c/index.html	(from https://overiq.com/c-programming-101/)
16:24:07	73181/73181	---MCZ	200	added ('OK')	text/html	date:Sat,%2001%20Feb%202025%2010:54:07%20UTC	https://overiq.com/c-programming-101/two-dimensional-array-in-c/	/home/x/websites/overiq.com/overiq.com/c-programming-101/two-dimensional-array-in-c/index.html	(from https://overiq.com/c-programming-101/)
16:24:08	64301/64301	---MCZ	200	added ('OK')	text/html	date:Sat,%2001%20Feb%202025%2010:54:08%20UTC	https://overiq.com/c-programming-101/pointer-arithmetic-in-c/	/home/x/websites/overiq.com/overiq.com/c-programming-101/pointer-arithmetic-in-c/index.html	(from https://overiq.com/c-programming-101/)
16:24:08	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2001%20Feb%202025%2010:54:08%20UTC	https://overiq.com/django-1-11/POST	/home/x/websites/overiq.com/overiq.com/django-1-11/POST.29.delayed	(from https://overiq.com/django-1-11/)
16:24:12	59160/59160	---MCZ	200	added ('OK')	text/html	date:Sat,%2001%20Feb%202025%2010:54:08%20UTC	https://overiq.com/c-programming-101/pointers-and-1-d-arrays/	/home/x/websites/overiq.com/overiq.com/c-programming-101/pointers-and-1-d-arrays/index.html	(from https://overiq.com/c-programming-101/)
16:24:13	66773/66773	---MCZ	200	added ('OK')	text/html	date:Sat,%2001%20Feb%202025%2010:54:08%20UTC	https://overiq.com/c-programming-101/pointers-and-2-d-arrays/	/home/x/websites/overiq.com/overiq.com/c-programming-101/pointers-and-2-d-arrays/index.html	(from https://overiq.com/c-programming-101/)
16:24:14	51145/51145	---MCZ	200	added ('OK')	text/html	date:Sat,%2001%20Feb%202025%2010:54:09%20UTC	https://overiq.com/c-programming-101/call-by-value-and-call-by-reference-in-c/	/home/x/websites/overiq.com/overiq.com/c-programming-101/call-by-value-and-call-by-reference-in-c/index.html	(from https://overiq.com/c-programming-101/)
16:24:14	44594/44594	---MCZ	200	added ('OK')	text/html	date:Sat,%2001%20Feb%202025%2010:54:10%20UTC	https://overiq.com/c-programming-101/returning-more-than-one-value-from-function-in-c/	/home/x/websites/overiq.com/overiq.com/c-programming-101/returning-more-than-one-value-from-function-in-c/index.html	(from https://overiq.com/c-programming-101/)
16:24:14	46908/46908	---MCZ	200	added ('OK')	text/html	date:Sat,%2001%20Feb%202025%2010:54:14%20UTC	https://overiq.com/c-programming-101/returning-a-pointer-from-a-function-in-c/	/home/x/websites/overiq.com/overiq.com/c-programming-101/returning-a-pointer-from-a-function-in-c/index.html	(from https://overiq.com/c-programming-101/)
16:24:15	47808/47808	---MCZ	200	added ('OK')	text/html	date:Sat,%2001%20Feb%202025%2010:54:15%20UTC	https://overiq.com/c-programming-101/passing-1-d-array-to-a-function-in-c/	/home/x/websites/overiq.com/overiq.com/c-programming-101/passing-1-d-array-to-a-function-in-c/index.html	(from https://overiq.com/c-programming-101/)
16:24:15	50482/50482	---MCZ	200	added ('OK')	text/html	date:Sat,%2001%20Feb%202025%2010:54:15%20UTC	https://overiq.com/c-programming-101/passing-2-d-array-to-a-function-in-c/	/home/x/websites/overiq.com/overiq.com/c-programming-101/passing-2-d-array-to-a-function-in-c/index.html	(from https://overiq.com/c-programming-101/)
16:24:15	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2001%20Feb%202025%2010:54:14%20UTC	https://overiq.com/sqlalchemy-101/GET	/home/x/websites/overiq.com/overiq.com/sqlalchemy-101/GET.2a.delayed	(from https://overiq.com/sqlalchemy-101/)
16:24:16	53048/53048	---MCZ	200	added ('OK')	text/html	date:Sat,%2001%20Feb%202025%2010:54:16%20UTC	https://overiq.com/c-programming-101/void-pointers-in-c/	/home/x/websites/overiq.com/overiq.com/c-programming-101/void-pointers-in-c/index.html	(from https://overiq.com/c-programming-101/)
16:24:16	43598/43598	---MCZ	200	added ('OK')	text/html	date:Sat,%2001%20Feb%202025%2010:54:16%20UTC	https://overiq.com/c-programming-101/array-of-pointers-in-c/	/home/x/websites/overiq.com/overiq.com/c-programming-101/array-of-pointers-in-c/index.html	(from https://overiq.com/c-programming-101/)
16:24:17	46919/46919	---MCZ	200	added ('OK')	text/html	date:Sat,%2001%20Feb%202025%2010:54:17%20UTC	https://overiq.com/c-programming-101/the-calloc-function-in-c/	/home/x/websites/overiq.com/overiq.com/c-programming-101/the-calloc-function-in-c/index.html	(from https://overiq.com/c-programming-101/)
16:24:17	55026/55026	---MCZ	200	added ('OK')	text/html	date:Sat,%2001%20Feb%202025%2010:54:16%20UTC	https://overiq.com/c-programming-101/the-malloc-function-in-c/	/home/x/websites/overiq.com/overiq.com/c-programming-101/the-malloc-function-in-c/index.html	(from https://overiq.com/c-programming-101/)
16:24:17	68401/68401	---MCZ	200	added ('OK')	text/html	date:Sat,%2001%20Feb%202025%2002:34:58%20UTC	https://overiq.com/c-programming-101/the-realloc-function-in-c/	/home/x/websites/overiq.com/overiq.com/c-programming-101/the-realloc-function-in-c/index.html	(from https://overiq.com/c-programming-101/)
16:24:17	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2001%20Feb%202025%2010:54:17%20UTC	https://overiq.com/sqlalchemy-101/POST	/home/x/websites/overiq.com/overiq.com/sqlalchemy-101/POST.2b.delayed	(from https://overiq.com/sqlalchemy-101/)
16:24:23	48543/48543	---MCZ	200	added ('OK')	text/html	date:Sat,%2001%20Feb%202025%2010:54:19%20UTC	https://overiq.com/c-programming-101/the-strlen-function-in-c/	/home/x/websites/overiq.com/overiq.com/c-programming-101/the-strlen-function-in-c/index.html	(from https://overiq.com/c-programming-101/)
16:24:24	62169/62169	---MCZ	200	added ('OK')	text/html	date:Sat,%2001%20Feb%202025%2010:54:19%20UTC	https://overiq.com/c-programming-101/string-basics-in-c/	/home/x/websites/overiq.com/overiq.com/c-programming-101/string-basics-in-c/index.html	(from https://overiq.com/c-programming-101/)
16:24:24	56698/56698	---MCZ	200	added ('OK')	text/html	date:Sat,%2001%20Feb%202025%2010:54:19%20UTC	https://overiq.com/c-programming-101/the-strcpy-function-in-c/	/home/x/websites/overiq.com/overiq.com/c-programming-101/the-strcpy-function-in-c/index.html	(from https://overiq.com/c-programming-101/)
16:24:24	66502/66502	---MCZ	200	added ('OK')	text/html	date:Sat,%2001%20Feb%202025%2010:54:19%20UTC	https://overiq.com/c-programming-101/the-strcmp-function-in-c/	/home/x/websites/overiq.com/overiq.com/c-programming-101/the-strcmp-function-in-c/index.html	(from https://overiq.com/c-programming-101/)
16:24:25	48373/48373	---MCZ	200	added ('OK')	text/html	date:Sat,%2001%20Feb%202025%2010:54:24%20UTC	https://overiq.com/c-programming-101/the-strcat-function-in-c/	/home/x/websites/overiq.com/overiq.com/c-programming-101/the-strcat-function-in-c/index.html	(from https://overiq.com/c-programming-101/)
16:24:26	54017/54017	---MCZ	200	added ('OK')	text/html	date:Sat,%2001%20Feb%202025%2010:54:25%20UTC	https://overiq.com/c-programming-101/character-array-and-character-pointer-in-c/	/home/x/websites/overiq.com/overiq.com/c-programming-101/character-array-and-character-pointer-in-c/index.html	(from https://overiq.com/c-programming-101/)
16:24:26	58865/58865	---MCZ	200	added ('OK')	text/html	date:Sat,%2001%20Feb%202025%2010:54:25%20UTC	https://overiq.com/c-programming-101/array-of-strings-in-c/	/home/x/websites/overiq.com/overiq.com/c-programming-101/array-of-strings-in-c/index.html	(from https://overiq.com/c-programming-101/)
16:24:26	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2001%20Feb%202025%2010:54:25%20UTC	https://overiq.com/mysql-connector-python-101/GET	/home/x/websites/overiq.com/overiq.com/mysql-connector-python-101/GET.2c.delayed	(from https://overiq.com/mysql-connector-python-101/)
16:24:27	52745/52745	---MCZ	200	added ('OK')	text/html	date:Sat,%2001%20Feb%202025%2010:54:27%20UTC	https://overiq.com/c-programming-101/array-of-pointers-to-strings-in-c/	/home/x/websites/overiq.com/overiq.com/c-programming-101/array-of-pointers-to-strings-in-c/index.html	(from https://overiq.com/c-programming-101/)
16:24:27	45522/45522	---MCZ	200	added ('OK')	text/html	date:Sat,%2001%20Feb%202025%2010:54:27%20UTC	https://overiq.com/c-programming-101/the-sprintf-function-in-c/	/home/x/websites/overiq.com/overiq.com/c-programming-101/the-sprintf-function-in-c/index.html	(from https://overiq.com/c-programming-101/)
16:24:28	43683/43683	---MCZ	200	added ('OK')	text/html	date:Sat,%2001%20Feb%202025%2010:54:27%20UTC	https://overiq.com/c-programming-101/the-sscanf-function-in-c/	/home/x/websites/overiq.com/overiq.com/c-programming-101/the-sscanf-function-in-c/index.html	(from https://overiq.com/c-programming-101/)
16:24:28	81667/81667	---MCZ	200	added ('OK')	text/html	date:Sat,%2001%20Feb%202025%2010:54:28%20UTC	https://overiq.com/c-programming-101/structure-basics-in-c/	/home/x/websites/overiq.com/overiq.com/c-programming-101/structure-basics-in-c/index.html	(from https://overiq.com/c-programming-101/)
16:24:28	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2001%20Feb%202025%2010:54:28%20UTC	https://overiq.com/mysql-connector-python-101/POST	/home/x/websites/overiq.com/overiq.com/mysql-connector-python-101/POST.2d.delayed	(from https://overiq.com/mysql-connector-python-101/)
16:24:32	49913/49913	---MCZ	200	added ('OK')	text/html	date:Sat,%2001%20Feb%202025%2010:54:28%20UTC	https://overiq.com/c-programming-101/array-of-structures-in-c/	/home/x/websites/overiq.com/overiq.com/c-programming-101/array-of-structures-in-c/index.html	(from https://overiq.com/c-programming-101/)
16:24:33	49817/49817	---MCZ	200	added ('OK')	text/html	date:Sat,%2001%20Feb%202025%2010:54:29%20UTC	https://overiq.com/c-programming-101/array-as-member-of-structure-in-c/	/home/x/websites/overiq.com/overiq.com/c-programming-101/array-as-member-of-structure-in-c/index.html	(from https://overiq.com/c-programming-101/)
16:24:33	50643/50643	---MCZ	200	added ('OK')	text/html	date:Sat,%2001%20Feb%202025%2010:54:29%20UTC	https://overiq.com/c-programming-101/pointer-to-a-structure-in-c/	/home/x/websites/overiq.com/overiq.com/c-programming-101/pointer-to-a-structure-in-c/index.html	(from https://overiq.com/c-programming-101/)
16:24:34	54315/54315	---MCZ	200	added ('OK')	text/html	date:Sat,%2001%20Feb%202025%2010:54:29%20UTC	https://overiq.com/c-programming-101/nested-structures-in-c/	/home/x/websites/overiq.com/overiq.com/c-programming-101/nested-structures-in-c/index.html	(from https://overiq.com/c-programming-101/)
16:24:34	49419/49419	---MCZ	200	added ('OK')	text/html	date:Sat,%2001%20Feb%202025%2010:54:33%20UTC	https://overiq.com/c-programming-101/pointers-as-structure-member-in-c/	/home/x/websites/overiq.com/overiq.com/c-programming-101/pointers-as-structure-member-in-c/index.html	(from https://overiq.com/c-programming-101/)
16:24:34	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2001%20Feb%202025%2010:54:34%20UTC	https://overiq.com/terms-of-use/GET	/home/x/websites/overiq.com/overiq.com/terms-of-use/GET.2e.delayed	(from https://overiq.com/terms-of-use/)
16:24:35	69455/69455	---MCZ	200	added ('OK')	text/html	date:Sat,%2001%20Feb%202025%2010:54:35%20UTC	https://overiq.com/c-programming-101/union-basics-in-c/	/home/x/websites/overiq.com/overiq.com/c-programming-101/union-basics-in-c/index.html	(from https://overiq.com/c-programming-101/)
16:24:35	92276/92276	---MCZ	200	added ('OK')	text/html	date:Sat,%2001%20Feb%202025%2010:54:35%20UTC	https://overiq.com/c-programming-101/structures-and-functions-in-c/	/home/x/websites/overiq.com/overiq.com/c-programming-101/structures-and-functions-in-c/index.html	(from https://overiq.com/c-programming-101/)
16:24:35	57810/57810	---MCZ	200	added ('OK')	text/html	date:Sat,%2001%20Feb%202025%2010:54:35%20UTC	https://overiq.com/c-programming-101/basics-of-file-handling-in-c/	/home/x/websites/overiq.com/overiq.com/c-programming-101/basics-of-file-handling-in-c/index.html	(from https://overiq.com/c-programming-101/)
16:24:35	70539/70539	---MCZ	200	added ('OK')	text/html	date:Sat,%2001%20Feb%202025%2010:54:35%20UTC	https://overiq.com/c-programming-101/typedef-statement-in-c/	/home/x/websites/overiq.com/overiq.com/c-programming-101/typedef-statement-in-c/index.html	(from https://overiq.com/c-programming-101/)
16:24:36	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2001%20Feb%202025%2010:54:36%20UTC	https://overiq.com/terms-of-use/POST	/home/x/websites/overiq.com/overiq.com/terms-of-use/POST.2f.delayed	(from https://overiq.com/terms-of-use/)
16:24:37	45043/45043	---MCZ	200	added ('OK')	text/html	date:Sat,%2001%20Feb%202025%2010:54:36%20UTC	https://overiq.com/c-programming-101/fputs-function-in-c/	/home/x/websites/overiq.com/overiq.com/c-programming-101/fputs-function-in-c/index.html	(from https://overiq.com/c-programming-101/)
16:24:40	43774/43774	---MCZ	200	added ('OK')	text/html	date:Sat,%2001%20Feb%202025%2010:54:36%20UTC	https://overiq.com/c-programming-101/fgetc-function-in-c/	/home/x/websites/overiq.com/overiq.com/c-programming-101/fgetc-function-in-c/index.html	(from https://overiq.com/c-programming-101/)
16:24:40	45368/45368	---MCZ	200	added ('OK')	text/html	date:Sat,%2001%20Feb%202025%2010:54:36%20UTC	https://overiq.com/c-programming-101/fputc-function-in-c/	/home/x/websites/overiq.com/overiq.com/c-programming-101/fputc-function-in-c/index.html	(from https://overiq.com/c-programming-101/)
16:24:41	45264/45264	---MCZ	200	added ('OK')	text/html	date:Sat,%2001%20Feb%202025%2010:54:37%20UTC	https://overiq.com/c-programming-101/fgets-function-in-c/	/home/x/websites/overiq.com/overiq.com/c-programming-101/fgets-function-in-c/index.html	(from https://overiq.com/c-programming-101/)
16:24:41	48518/48518	---MCZ	200	added ('OK')	text/html	date:Sat,%2001%20Feb%202025%2010:54:38%20UTC	https://overiq.com/c-programming-101/fprintf-function-in-c/	/home/x/websites/overiq.com/overiq.com/c-programming-101/fprintf-function-in-c/index.html	(from https://overiq.com/c-programming-101/)
16:24:41	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2001%20Feb%202025%2010:54:41%20UTC	https://overiq.com/privacy-policy/GET	/home/x/websites/overiq.com/overiq.com/privacy-policy/GET.30.delayed	(from https://overiq.com/privacy-policy/)
16:24:42	44927/44927	---MCZ	200	added ('OK')	text/html	date:Sat,%2001%20Feb%202025%2010:54:41%20UTC	https://overiq.com/c-programming-101/fscanf-function-in-c/	/home/x/websites/overiq.com/overiq.com/c-programming-101/fscanf-function-in-c/index.html	(from https://overiq.com/c-programming-101/)
